participants,pitch,condition,instrument,response
20,1864.65504607236,MRSE,clarinet,2
20,1864.65504607236,HRSE,clarinet,3
20,1864.65504607236,congr.,clarinet,NaN
20,2349.31814333926,LRSE,clarinet,2
20,2349.31814333926,MRSE,clarinet,4
20,2349.31814333926,HRSE,clarinet,2
20,2349.31814333926,congr.,clarinet,NaN
20,2959.95538169308,LRSE,clarinet,3
20,2959.95538169308,MRSE,clarinet,2
20,2959.95538169308,HRSE,clarinet,2
20,2959.95538169308,congr.,clarinet,NaN
21,46.2493028389544,LRSE,clarinet,3
21,46.2493028389544,MRSE,clarinet,2
21,46.2493028389544,HRSE,clarinet,1
21,46.2493028389544,congr.,clarinet,NaN
21,58.2704701897613,LRSE,clarinet,6
21,58.2704701897613,MRSE,clarinet,2
21,58.2704701897613,HRSE,clarinet,1
21,58.2704701897613,congr.,clarinet,NaN
21,73.416191979352,LRSE,clarinet,4
21,73.416191979352,MRSE,clarinet,4
21,73.416191979352,HRSE,clarinet,1
21,73.416191979352,congr.,clarinet,NaN
21,92.4986056779087,LRSE,clarinet,3
21,92.4986056779087,MRSE,clarinet,2
21,92.4986056779087,HRSE,clarinet,1
21,92.4986056779087,congr.,clarinet,NaN
21,116.540940379523,LRSE,clarinet,4
21,116.540940379523,MRSE,clarinet,4
21,116.540940379523,HRSE,clarinet,2
21,116.540940379523,congr.,clarinet,NaN
21,146.832383958704,LRSE,clarinet,4
21,146.832383958704,MRSE,clarinet,4
21,146.832383958704,HRSE,clarinet,1
21,146.832383958704,congr.,clarinet,4
21,184.997211355817,LRSE,clarinet,6
21,184.997211355817,MRSE,clarinet,5
21,184.997211355817,HRSE,clarinet,3
21,184.997211355817,congr.,clarinet,6
21,233.081880759045,LRSE,clarinet,5
21,233.081880759045,MRSE,clarinet,3
21,233.081880759045,HRSE,clarinet,4
21,233.081880759045,congr.,clarinet,5
21,293.664767917408,LRSE,clarinet,6
21,293.664767917408,MRSE,clarinet,5
21,293.664767917408,HRSE,clarinet,2
21,293.664767917408,congr.,clarinet,5
21,369.994422711635,LRSE,clarinet,6
21,369.994422711635,MRSE,clarinet,5
21,369.994422711635,HRSE,clarinet,4
21,369.994422711635,congr.,clarinet,4
21,466.163761518091,LRSE,clarinet,6
21,466.163761518091,MRSE,clarinet,6
21,466.163761518091,HRSE,clarinet,2
21,466.163761518091,congr.,clarinet,3
21,587.329535834816,LRSE,clarinet,6
21,587.329535834816,MRSE,clarinet,3
21,587.329535834816,HRSE,clarinet,3
21,587.329535834816,congr.,clarinet,4
21,739.98884542327,LRSE,clarinet,5
21,739.98884542327,MRSE,clarinet,3
21,739.98884542327,HRSE,clarinet,5
21,739.98884542327,congr.,clarinet,5
21,932.327523036181,LRSE,clarinet,4
21,932.327523036181,MRSE,clarinet,6
21,932.327523036181,HRSE,clarinet,4
21,932.327523036181,congr.,clarinet,4
21,1174.65907166963,LRSE,clarinet,4
21,1174.65907166963,MRSE,clarinet,3
21,1174.65907166963,HRSE,clarinet,4
21,1174.65907166963,congr.,clarinet,3
21,1479.97769084654,LRSE,clarinet,3
21,1479.97769084654,MRSE,clarinet,4
21,1479.97769084654,HRSE,clarinet,5
21,1479.97769084654,congr.,clarinet,2
21,1864.65504607236,LRSE,clarinet,3
21,1864.65504607236,MRSE,clarinet,6
21,1864.65504607236,HRSE,clarinet,5
21,1864.65504607236,congr.,clarinet,NaN
21,2349.31814333926,LRSE,clarinet,2
21,2349.31814333926,MRSE,clarinet,4
21,2349.31814333926,HRSE,clarinet,5
21,2349.31814333926,congr.,clarinet,NaN
21,2959.95538169308,LRSE,clarinet,3
21,2959.95538169308,MRSE,clarinet,3
21,2959.95538169308,HRSE,clarinet,3
21,2959.95538169308,congr.,clarinet,NaN
22,46.2493028389544,LRSE,clarinet,5
22,46.2493028389544,MRSE,clarinet,5
22,46.2493028389544,HRSE,clarinet,3
22,46.2493028389544,congr.,clarinet,NaN
22,58.2704701897613,LRSE,clarinet,5
22,58.2704701897613,MRSE,clarinet,5
22,58.2704701897613,HRSE,clarinet,2
22,58.2704701897613,congr.,clarinet,NaN
22,73.416191979352,LRSE,clarinet,4
22,73.416191979352,MRSE,clarinet,4
22,73.416191979352,HRSE,clarinet,4
22,73.416191979352,congr.,clarinet,NaN
22,92.4986056779087,LRSE,clarinet,4
22,92.4986056779087,MRSE,clarinet,4
22,92.4986056779087,HRSE,clarinet,5
22,92.4986056779087,congr.,clarinet,NaN
22,116.540940379523,LRSE,clarinet,4
22,116.540940379523,MRSE,clarinet,4
22,116.540940379523,HRSE,clarinet,4
22,116.540940379523,congr.,clarinet,NaN
22,146.832383958704,LRSE,clarinet,5
22,146.832383958704,MRSE,clarinet,4
22,146.832383958704,HRSE,clarinet,3
22,146.832383958704,congr.,clarinet,4
22,184.997211355817,LRSE,clarinet,4
22,184.997211355817,MRSE,clarinet,3
22,184.997211355817,HRSE,clarinet,4
22,184.997211355817,congr.,clarinet,4
22,233.081880759045,LRSE,clarinet,4
22,233.081880759045,MRSE,clarinet,4
22,233.081880759045,HRSE,clarinet,4
22,233.081880759045,congr.,clarinet,4
22,293.664767917408,LRSE,clarinet,4
22,293.664767917408,MRSE,clarinet,4
22,293.664767917408,HRSE,clarinet,5
22,293.664767917408,congr.,clarinet,5
22,369.994422711635,LRSE,clarinet,4
22,369.994422711635,MRSE,clarinet,5
22,369.994422711635,HRSE,clarinet,3
22,369.994422711635,congr.,clarinet,5
22,466.163761518091,LRSE,clarinet,4
22,466.163761518091,MRSE,clarinet,4
22,466.163761518091,HRSE,clarinet,4
22,466.163761518091,congr.,clarinet,4
22,587.329535834816,LRSE,clarinet,4
22,587.329535834816,MRSE,clarinet,3
22,587.329535834816,HRSE,clarinet,4
22,587.329535834816,congr.,clarinet,4
22,739.98884542327,LRSE,clarinet,4
22,739.98884542327,MRSE,clarinet,3
22,739.98884542327,HRSE,clarinet,4
22,739.98884542327,congr.,clarinet,4
22,932.327523036181,LRSE,clarinet,5
22,932.327523036181,MRSE,clarinet,4
22,932.327523036181,HRSE,clarinet,3
22,932.327523036181,congr.,clarinet,4
22,1174.65907166963,LRSE,clarinet,3
22,1174.65907166963,MRSE,clarinet,5
22,1174.65907166963,HRSE,clarinet,4
22,1174.65907166963,congr.,clarinet,3
22,1479.97769084654,LRSE,clarinet,2
22,1479.97769084654,MRSE,clarinet,3
22,1479.97769084654,HRSE,clarinet,4
22,1479.97769084654,congr.,clarinet,3
22,1864.65504607236,LRSE,clarinet,2
22,1864.65504607236,MRSE,clarinet,3
22,1864.65504607236,HRSE,clarinet,2
22,1864.65504607236,congr.,clarinet,NaN
22,2349.31814333926,LRSE,clarinet,2
22,2349.31814333926,MRSE,clarinet,2
22,2349.31814333926,HRSE,clarinet,2
22,2349.31814333926,congr.,clarinet,NaN
22,2959.95538169308,LRSE,clarinet,2
22,2959.95538169308,MRSE,clarinet,2
22,2959.95538169308,HRSE,clarinet,2
22,2959.95538169308,congr.,clarinet,NaN
23,46.2493028389544,LRSE,clarinet,3
23,46.2493028389544,MRSE,clarinet,2
23,46.2493028389544,HRSE,clarinet,2
23,46.2493028389544,congr.,clarinet,NaN
23,58.2704701897613,LRSE,clarinet,4
23,58.2704701897613,MRSE,clarinet,3
23,58.2704701897613,HRSE,clarinet,2
23,58.2704701897613,congr.,clarinet,NaN
23,73.416191979352,LRSE,clarinet,4
23,73.416191979352,MRSE,clarinet,3
23,73.416191979352,HRSE,clarinet,1
23,73.416191979352,congr.,clarinet,NaN
23,92.4986056779087,LRSE,clarinet,4
23,92.4986056779087,MRSE,clarinet,4
23,92.4986056779087,HRSE,clarinet,3
23,92.4986056779087,congr.,clarinet,NaN
23,116.540940379523,LRSE,clarinet,3
23,116.540940379523,MRSE,clarinet,3
23,116.540940379523,HRSE,clarinet,3
23,116.540940379523,congr.,clarinet,NaN
23,146.832383958704,LRSE,clarinet,5
23,146.832383958704,MRSE,clarinet,3
23,146.832383958704,HRSE,clarinet,2
23,146.832383958704,congr.,clarinet,4
23,184.997211355817,LRSE,clarinet,4
23,184.997211355817,MRSE,clarinet,3
23,184.997211355817,HRSE,clarinet,4
23,184.997211355817,congr.,clarinet,4
23,233.081880759045,LRSE,clarinet,4
23,233.081880759045,MRSE,clarinet,4
23,233.081880759045,HRSE,clarinet,3
23,233.081880759045,congr.,clarinet,5
23,293.664767917408,LRSE,clarinet,3
23,293.664767917408,MRSE,clarinet,4
23,293.664767917408,HRSE,clarinet,3
23,293.664767917408,congr.,clarinet,5
23,369.994422711635,LRSE,clarinet,3
23,369.994422711635,MRSE,clarinet,3
23,369.994422711635,HRSE,clarinet,2
23,369.994422711635,congr.,clarinet,3
23,466.163761518091,LRSE,clarinet,3
23,466.163761518091,MRSE,clarinet,4
23,466.163761518091,HRSE,clarinet,3
23,466.163761518091,congr.,clarinet,3
23,587.329535834816,LRSE,clarinet,3
23,587.329535834816,MRSE,clarinet,4
23,587.329535834816,HRSE,clarinet,3
23,587.329535834816,congr.,clarinet,4
23,739.98884542327,LRSE,clarinet,4
23,739.98884542327,MRSE,clarinet,3
23,739.98884542327,HRSE,clarinet,2
23,739.98884542327,congr.,clarinet,3
23,932.327523036181,LRSE,clarinet,4
23,932.327523036181,MRSE,clarinet,3
23,932.327523036181,HRSE,clarinet,3
23,932.327523036181,congr.,clarinet,3
23,1174.65907166963,LRSE,clarinet,2
23,1174.65907166963,MRSE,clarinet,3
23,1174.65907166963,HRSE,clarinet,2
23,1174.65907166963,congr.,clarinet,2
23,1479.97769084654,LRSE,clarinet,2
23,1479.97769084654,MRSE,clarinet,2
23,1479.97769084654,HRSE,clarinet,2
23,1479.97769084654,congr.,clarinet,1
23,1864.65504607236,LRSE,clarinet,1
23,1864.65504607236,MRSE,clarinet,3
23,1864.65504607236,HRSE,clarinet,3
23,1864.65504607236,congr.,clarinet,NaN
23,2349.31814333926,LRSE,clarinet,1
23,2349.31814333926,MRSE,clarinet,3
23,2349.31814333926,HRSE,clarinet,3
23,2349.31814333926,congr.,clarinet,NaN
23,2959.95538169308,LRSE,clarinet,1
23,2959.95538169308,MRSE,clarinet,2
23,2959.95538169308,HRSE,clarinet,1
23,2959.95538169308,congr.,clarinet,NaN
24,46.2493028389544,LRSE,clarinet,1
24,46.2493028389544,MRSE,clarinet,1
24,46.2493028389544,HRSE,clarinet,1
24,46.2493028389544,congr.,clarinet,NaN
24,58.2704701897613,LRSE,clarinet,1
24,58.2704701897613,MRSE,clarinet,1
24,58.2704701897613,HRSE,clarinet,1
24,58.2704701897613,congr.,clarinet,NaN
24,73.416191979352,LRSE,clarinet,2
24,73.416191979352,MRSE,clarinet,2
24,73.416191979352,HRSE,clarinet,1
24,73.416191979352,congr.,clarinet,NaN
24,92.4986056779087,LRSE,clarinet,2
24,92.4986056779087,MRSE,clarinet,1
24,92.4986056779087,HRSE,clarinet,1
24,92.4986056779087,congr.,clarinet,NaN
24,116.540940379523,LRSE,clarinet,4
24,116.540940379523,MRSE,clarinet,2
24,116.540940379523,HRSE,clarinet,1
24,116.540940379523,congr.,clarinet,NaN
24,146.832383958704,LRSE,clarinet,3
24,146.832383958704,MRSE,clarinet,3
24,146.832383958704,HRSE,clarinet,1
24,146.832383958704,congr.,clarinet,5
24,184.997211355817,LRSE,clarinet,5
24,184.997211355817,MRSE,clarinet,2
24,184.997211355817,HRSE,clarinet,1
24,184.997211355817,congr.,clarinet,5
24,233.081880759045,LRSE,clarinet,5
24,233.081880759045,MRSE,clarinet,3
24,233.081880759045,HRSE,clarinet,2
24,233.081880759045,congr.,clarinet,3
24,293.664767917408,LRSE,clarinet,2
24,293.664767917408,MRSE,clarinet,6
24,293.664767917408,HRSE,clarinet,3
24,293.664767917408,congr.,clarinet,6
24,369.994422711635,LRSE,clarinet,3
24,369.994422711635,MRSE,clarinet,6
24,369.994422711635,HRSE,clarinet,4
24,369.994422711635,congr.,clarinet,6
24,466.163761518091,LRSE,clarinet,5
24,466.163761518091,MRSE,clarinet,5
24,466.163761518091,HRSE,clarinet,2
24,466.163761518091,congr.,clarinet,6
24,587.329535834816,LRSE,clarinet,5
24,587.329535834816,MRSE,clarinet,3
24,587.329535834816,HRSE,clarinet,5
24,587.329535834816,congr.,clarinet,4
24,739.98884542327,LRSE,clarinet,5
24,739.98884542327,MRSE,clarinet,4
24,739.98884542327,HRSE,clarinet,5
24,739.98884542327,congr.,clarinet,3
24,932.327523036181,LRSE,clarinet,4
24,932.327523036181,MRSE,clarinet,5
24,932.327523036181,HRSE,clarinet,2
24,932.327523036181,congr.,clarinet,6
24,1174.65907166963,LRSE,clarinet,4
24,1174.65907166963,MRSE,clarinet,5
24,1174.65907166963,HRSE,clarinet,5
24,1174.65907166963,congr.,clarinet,5
24,1479.97769084654,LRSE,clarinet,4
24,1479.97769084654,MRSE,clarinet,4
24,1479.97769084654,HRSE,clarinet,1
24,1479.97769084654,congr.,clarinet,3
24,1864.65504607236,LRSE,clarinet,3
24,1864.65504607236,MRSE,clarinet,5
24,1864.65504607236,HRSE,clarinet,5
24,1864.65504607236,congr.,clarinet,NaN
24,2349.31814333926,LRSE,clarinet,3
24,2349.31814333926,MRSE,clarinet,4
24,2349.31814333926,HRSE,clarinet,3
24,2349.31814333926,congr.,clarinet,NaN
24,2959.95538169308,LRSE,clarinet,3
24,2959.95538169308,MRSE,clarinet,4
24,2959.95538169308,HRSE,clarinet,1
24,2959.95538169308,congr.,clarinet,NaN
25,46.2493028389544,LRSE,clarinet,6
25,46.2493028389544,MRSE,clarinet,4.33333333333333
25,46.2493028389544,HRSE,clarinet,4.33333333333333
25,46.2493028389544,congr.,clarinet,NaN
25,58.2704701897613,LRSE,clarinet,4.33333333333333
25,58.2704701897613,MRSE,clarinet,4.33333333333333
25,58.2704701897613,HRSE,clarinet,6
25,58.2704701897613,congr.,clarinet,NaN
25,73.416191979352,LRSE,clarinet,4.33333333333333
25,73.416191979352,MRSE,clarinet,6
25,73.416191979352,HRSE,clarinet,4.33333333333333
25,73.416191979352,congr.,clarinet,NaN
25,92.4986056779087,LRSE,clarinet,4.33333333333333
25,92.4986056779087,MRSE,clarinet,6
25,92.4986056779087,HRSE,clarinet,4.33333333333333
25,92.4986056779087,congr.,clarinet,NaN
25,116.540940379523,LRSE,clarinet,6
25,116.540940379523,MRSE,clarinet,6
25,116.540940379523,HRSE,clarinet,6
25,116.540940379523,congr.,clarinet,NaN
25,146.832383958704,LRSE,clarinet,6
25,146.832383958704,MRSE,clarinet,6
25,146.832383958704,HRSE,clarinet,4.33333333333333
25,146.832383958704,congr.,clarinet,4.33333333333333
25,184.997211355817,LRSE,clarinet,2.66666666666667
25,184.997211355817,MRSE,clarinet,4.33333333333333
25,184.997211355817,HRSE,clarinet,6
25,184.997211355817,congr.,clarinet,4.33333333333333
25,233.081880759045,LRSE,clarinet,4.33333333333333
25,233.081880759045,MRSE,clarinet,4.33333333333333
25,233.081880759045,HRSE,clarinet,6
25,233.081880759045,congr.,clarinet,4.33333333333333
25,293.664767917408,LRSE,clarinet,4.33333333333333
25,293.664767917408,MRSE,clarinet,6
25,293.664767917408,HRSE,clarinet,6
25,293.664767917408,congr.,clarinet,6
25,369.994422711635,LRSE,clarinet,4.33333333333333
25,369.994422711635,MRSE,clarinet,4.33333333333333
25,369.994422711635,HRSE,clarinet,4.33333333333333
25,369.994422711635,congr.,clarinet,4.33333333333333
25,466.163761518091,LRSE,clarinet,4.33333333333333
25,466.163761518091,MRSE,clarinet,4.33333333333333
25,466.163761518091,HRSE,clarinet,4.33333333333333
25,466.163761518091,congr.,clarinet,6
25,587.329535834816,LRSE,clarinet,4.33333333333333
25,587.329535834816,MRSE,clarinet,6
25,587.329535834816,HRSE,clarinet,6
25,587.329535834816,congr.,clarinet,4.33333333333333
25,739.98884542327,LRSE,clarinet,4.33333333333333
25,739.98884542327,MRSE,clarinet,6
25,739.98884542327,HRSE,clarinet,6
25,739.98884542327,congr.,clarinet,4.33333333333333
25,932.327523036181,LRSE,clarinet,4.33333333333333
25,932.327523036181,MRSE,clarinet,6
25,932.327523036181,HRSE,clarinet,4.33333333333333
25,932.327523036181,congr.,clarinet,4.33333333333333
25,1174.65907166963,LRSE,clarinet,4.33333333333333
25,1174.65907166963,MRSE,clarinet,4.33333333333333
25,1174.65907166963,HRSE,clarinet,4.33333333333333
25,1174.65907166963,congr.,clarinet,4.33333333333333
25,1479.97769084654,LRSE,clarinet,4.33333333333333
25,1479.97769084654,MRSE,clarinet,6
25,1479.97769084654,HRSE,clarinet,4.33333333333333
25,1479.97769084654,congr.,clarinet,2.66666666666667
25,1864.65504607236,LRSE,clarinet,4.33333333333333
25,1864.65504607236,MRSE,clarinet,6
25,1864.65504607236,HRSE,clarinet,2.66666666666667
25,1864.65504607236,congr.,clarinet,NaN
25,2349.31814333926,LRSE,clarinet,4.33333333333333
25,2349.31814333926,MRSE,clarinet,4.33333333333333
25,2349.31814333926,HRSE,clarinet,6
25,2349.31814333926,congr.,clarinet,NaN
25,2959.95538169308,LRSE,clarinet,6
25,2959.95538169308,MRSE,clarinet,4.33333333333333
25,2959.95538169308,HRSE,clarinet,4.33333333333333
25,2959.95538169308,congr.,clarinet,NaN
26,46.2493028389544,LRSE,clarinet,6
26,46.2493028389544,MRSE,clarinet,4.33333333333333
26,46.2493028389544,HRSE,clarinet,4.33333333333333
26,46.2493028389544,congr.,clarinet,NaN
26,58.2704701897613,LRSE,clarinet,4.33333333333333
26,58.2704701897613,MRSE,clarinet,4.33333333333333
26,58.2704701897613,HRSE,clarinet,4.33333333333333
26,58.2704701897613,congr.,clarinet,NaN
26,73.416191979352,LRSE,clarinet,6
26,73.416191979352,MRSE,clarinet,4.33333333333333
26,73.416191979352,HRSE,clarinet,2.66666666666667
26,73.416191979352,congr.,clarinet,NaN
26,92.4986056779087,LRSE,clarinet,4.33333333333333
26,92.4986056779087,MRSE,clarinet,4.33333333333333
26,92.4986056779087,HRSE,clarinet,6
26,92.4986056779087,congr.,clarinet,NaN
26,116.540940379523,LRSE,clarinet,6
26,116.540940379523,MRSE,clarinet,4.33333333333333
26,116.540940379523,HRSE,clarinet,4.33333333333333
26,116.540940379523,congr.,clarinet,NaN
26,146.832383958704,LRSE,clarinet,6
26,146.832383958704,MRSE,clarinet,4.33333333333333
26,146.832383958704,HRSE,clarinet,4.33333333333333
26,146.832383958704,congr.,clarinet,4.33333333333333
26,184.997211355817,LRSE,clarinet,6
26,184.997211355817,MRSE,clarinet,4.33333333333333
26,184.997211355817,HRSE,clarinet,4.33333333333333
26,184.997211355817,congr.,clarinet,4.33333333333333
26,233.081880759045,LRSE,clarinet,4.33333333333333
26,233.081880759045,MRSE,clarinet,2.66666666666667
26,233.081880759045,HRSE,clarinet,4.33333333333333
26,233.081880759045,congr.,clarinet,4.33333333333333
26,293.664767917408,LRSE,clarinet,4.33333333333333
26,293.664767917408,MRSE,clarinet,4.33333333333333
26,293.664767917408,HRSE,clarinet,4.33333333333333
26,293.664767917408,congr.,clarinet,6
26,369.994422711635,LRSE,clarinet,4.33333333333333
26,369.994422711635,MRSE,clarinet,4.33333333333333
26,369.994422711635,HRSE,clarinet,4.33333333333333
26,369.994422711635,congr.,clarinet,4.33333333333333
26,466.163761518091,LRSE,clarinet,4.33333333333333
26,466.163761518091,MRSE,clarinet,4.33333333333333
26,466.163761518091,HRSE,clarinet,2.66666666666667
26,466.163761518091,congr.,clarinet,2.66666666666667
26,587.329535834816,LRSE,clarinet,6
26,587.329535834816,MRSE,clarinet,2.66666666666667
26,587.329535834816,HRSE,clarinet,4.33333333333333
26,587.329535834816,congr.,clarinet,4.33333333333333
26,739.98884542327,LRSE,clarinet,4.33333333333333
26,739.98884542327,MRSE,clarinet,2.66666666666667
26,739.98884542327,HRSE,clarinet,2.66666666666667
26,739.98884542327,congr.,clarinet,2.66666666666667
26,932.327523036181,LRSE,clarinet,2.66666666666667
26,932.327523036181,MRSE,clarinet,2.66666666666667
26,932.327523036181,HRSE,clarinet,2.66666666666667
26,932.327523036181,congr.,clarinet,2.66666666666667
26,1174.65907166963,LRSE,clarinet,2.66666666666667
26,1174.65907166963,MRSE,clarinet,2.66666666666667
26,1174.65907166963,HRSE,clarinet,4.33333333333333
26,1174.65907166963,congr.,clarinet,2.66666666666667
26,1479.97769084654,LRSE,clarinet,1
26,1479.97769084654,MRSE,clarinet,2.66666666666667
26,1479.97769084654,HRSE,clarinet,2.66666666666667
26,1479.97769084654,congr.,clarinet,2.66666666666667
26,1864.65504607236,LRSE,clarinet,1
26,1864.65504607236,MRSE,clarinet,1
26,1864.65504607236,HRSE,clarinet,2.66666666666667
26,1864.65504607236,congr.,clarinet,NaN
26,2349.31814333926,LRSE,clarinet,1
26,2349.31814333926,MRSE,clarinet,2.66666666666667
26,2349.31814333926,HRSE,clarinet,1
26,2349.31814333926,congr.,clarinet,NaN
26,2959.95538169308,LRSE,clarinet,2.66666666666667
26,2959.95538169308,MRSE,clarinet,2.66666666666667
26,2959.95538169308,HRSE,clarinet,2.66666666666667
26,2959.95538169308,congr.,clarinet,NaN
27,46.2493028389544,LRSE,clarinet,3.5
27,46.2493028389544,MRSE,clarinet,2.25
27,46.2493028389544,HRSE,clarinet,2.25
27,46.2493028389544,congr.,clarinet,NaN
27,58.2704701897613,LRSE,clarinet,3.5
27,58.2704701897613,MRSE,clarinet,3.5
27,58.2704701897613,HRSE,clarinet,2.25
27,58.2704701897613,congr.,clarinet,NaN
27,73.416191979352,LRSE,clarinet,4.75
27,73.416191979352,MRSE,clarinet,2.25
27,73.416191979352,HRSE,clarinet,2.25
27,73.416191979352,congr.,clarinet,NaN
27,92.4986056779087,LRSE,clarinet,3.5
27,92.4986056779087,MRSE,clarinet,2.25
27,92.4986056779087,HRSE,clarinet,2.25
27,92.4986056779087,congr.,clarinet,NaN
27,116.540940379523,LRSE,clarinet,2.25
27,116.540940379523,MRSE,clarinet,3.5
27,116.540940379523,HRSE,clarinet,2.25
27,116.540940379523,congr.,clarinet,NaN
27,146.832383958704,LRSE,clarinet,4.75
27,146.832383958704,MRSE,clarinet,3.5
27,146.832383958704,HRSE,clarinet,2.25
27,146.832383958704,congr.,clarinet,4.75
27,184.997211355817,LRSE,clarinet,4.75
27,184.997211355817,MRSE,clarinet,3.5
27,184.997211355817,HRSE,clarinet,2.25
27,184.997211355817,congr.,clarinet,4.75
27,233.081880759045,LRSE,clarinet,4.75
27,233.081880759045,MRSE,clarinet,3.5
27,233.081880759045,HRSE,clarinet,3.5
27,233.081880759045,congr.,clarinet,6
27,293.664767917408,LRSE,clarinet,4.75
27,293.664767917408,MRSE,clarinet,3.5
27,293.664767917408,HRSE,clarinet,2.25
27,293.664767917408,congr.,clarinet,4.75
27,369.994422711635,LRSE,clarinet,4.75
27,369.994422711635,MRSE,clarinet,4.75
27,369.994422711635,HRSE,clarinet,2.25
27,369.994422711635,congr.,clarinet,4.75
27,466.163761518091,LRSE,clarinet,4.75
27,466.163761518091,MRSE,clarinet,3.5
27,466.163761518091,HRSE,clarinet,3.5
27,466.163761518091,congr.,clarinet,6
27,587.329535834816,LRSE,clarinet,6
27,587.329535834816,MRSE,clarinet,4.75
27,587.329535834816,HRSE,clarinet,4.75
27,587.329535834816,congr.,clarinet,3.5
27,739.98884542327,LRSE,clarinet,6
27,739.98884542327,MRSE,clarinet,3.5
27,739.98884542327,HRSE,clarinet,6
27,739.98884542327,congr.,clarinet,4.75
27,932.327523036181,LRSE,clarinet,4.75
27,932.327523036181,MRSE,clarinet,4.75
27,932.327523036181,HRSE,clarinet,4.75
27,932.327523036181,congr.,clarinet,2.25
27,1174.65907166963,LRSE,clarinet,3.5
27,1174.65907166963,MRSE,clarinet,3.5
27,1174.65907166963,HRSE,clarinet,3.5
27,1174.65907166963,congr.,clarinet,3.5
27,1479.97769084654,LRSE,clarinet,3.5
27,1479.97769084654,MRSE,clarinet,3.5
27,1479.97769084654,HRSE,clarinet,3.5
27,1479.97769084654,congr.,clarinet,3.5
27,1864.65504607236,LRSE,clarinet,2.25
27,1864.65504607236,MRSE,clarinet,3.5
27,1864.65504607236,HRSE,clarinet,3.5
