participant,score,space,condition,f0
34,4,inner,incongruent,246.9
34,3,inner,incongruent,164.8
34,5,inner,incongruent,392
34,4,inner,incongruent,523.3
34,3,inner,incongruent,207.7
34,3,inner,incongruent,130.8
34,4,inner,incongruent,277.2
34,3,inner,incongruent,659.3
34,4,inner,incongruent,587.3
34,5,inner,incongruent,311.1
34,3,inner,incongruent,220
34,4,inner,incongruent,493.9
34,5,inner,incongruent,415.3
34,4,inner,incongruent,1396.9
34,4,inner,incongruent,311.1
34,4,inner,incongruent,293.7
34,4,inner,incongruent,370
34,4,inner,incongruent,207.7
34,4,inner,incongruent,880
34,4,inner,incongruent,293.7
34,4,inner,incongruent,261.6
34,4,inner,incongruent,932.3
34,4,inner,incongruent,880
34,4,inner,incongruent,1244.5
34,4,inner,incongruent,587.3
34,3,inner,incongruent,392
34,1,inner,incongruent,2217.5
34,3,inner,incongruent,932.3
34,4,inner,incongruent,880
34,4,inner,incongruent,698.5
34,4,inner,incongruent,659.3
34,4,inner,incongruent,698.5
34,2,inner,incongruent,1760
34,3,inner,incongruent,1396.9
34,4,inner,incongruent,622.3
34,4,inner,incongruent,698.5
34,4,inner,incongruent,698.5
34,2,inner,incongruent,1318.5
34,2,inner,incongruent,1760
34,1,outer,incongruent,207.7
34,1,outer,incongruent,185
34,1,outer,incongruent,185
34,1,outer,incongruent,146.8
34,2,outer,incongruent,196
34,2,outer,incongruent,174.6
34,2,outer,incongruent,277.2
34,2,outer,incongruent,293.7
34,3,outer,incongruent,659.3
34,2,outer,incongruent,587.3
34,3,outer,incongruent,523.3
34,1,outer,incongruent,659.3
34,3,outer,incongruent,622.3
34,2,outer,incongruent,523.3
34,2,outer,incongruent,370
34,3,outer,incongruent,370
34,3,outer,incongruent,523.3
34,4,outer,incongruent,370
34,4,outer,incongruent,698.5
34,4,outer,incongruent,587.3
34,4,outer,incongruent,1244.5
34,4,outer,incongruent,1046.5
34,2,outer,incongruent,1108.7
34,2,outer,incongruent,1046.5
34,3,outer,incongruent,1568
34,2,outer,incongruent,1568
34,2,outer,incongruent,1568
34,4,outer,incongruent,830.6
34,2,outer,incongruent,329.6
34,1,outer,incongruent,233.1
34,3,outer,incongruent,370
34,2,outer,incongruent,233.1
34,4,outer,incongruent,659.3
34,3,outer,incongruent,622.3
34,5,outer,incongruent,698.5
34,4,outer,incongruent,554.4
34,3,inner,fixed,293.7
34,2,inner,fixed,293.7
34,3,inner,fixed,293.7
34,3,inner,fixed,293.7
34,4,inner,fixed,293.7
34,3,inner,fixed,293.7
34,3,inner,fixed,293.7
34,3,inner,fixed,293.7
34,3,inner,fixed,293.7
34,3,inner,fixed,293.7
34,3,inner,fixed,293.7
34,3,inner,fixed,293.7
34,3,inner,fixed,293.7
34,4,inner,fixed,293.7
34,4,inner,fixed,293.7
34,3,inner,fixed,293.7
34,3,inner,fixed,293.7
34,4,inner,fixed,293.7
34,4,inner,fixed,293.7
34,3,inner,fixed,293.7
34,4,inner,fixed,293.7
34,4,inner,fixed,293.7
34,3,inner,fixed,293.7
34,3,inner,fixed,293.7
34,3,inner,fixed,293.7
34,3,inner,fixed,293.7
34,4,inner,fixed,293.7
34,4,inner,fixed,293.7
34,3,inner,fixed,293.7
34,3,inner,fixed,293.7
34,4,inner,fixed,293.7
34,4,inner,fixed,293.7
34,4,inner,fixed,293.7
34,3,inner,fixed,293.7
34,4,inner,fixed,293.7
34,4,inner,fixed,293.7
34,4,inner,fixed,293.7
34,4,inner,fixed,293.7
34,4,inner,fixed,293.7
34,4,inner,fixed,293.7
34,4,inner,fixed,293.7
34,4,inner,fixed,293.7
34,4,inner,fixed,293.7
34,4,inner,fixed,293.7
34,4,inner,fixed,293.7
34,1,outer,fixed,293.7
34,1,outer,fixed,293.7
34,3,outer,fixed,293.7
34,1,outer,fixed,293.7
34,3,outer,fixed,293.7
34,3,outer,fixed,293.7
34,3,outer,fixed,293.7
34,3,outer,fixed,293.7
34,4,outer,fixed,293.7
34,4,outer,fixed,293.7
34,4,outer,fixed,293.7
34,4,outer,fixed,293.7
34,4,outer,fixed,293.7
34,4,outer,fixed,293.7
34,2,outer,fixed,293.7
34,3,outer,fixed,293.7
34,2,outer,fixed,293.7
34,3,outer,fixed,293.7
34,3,outer,fixed,293.7
34,3,outer,fixed,293.7
34,3,outer,fixed,293.7
34,3,outer,fixed,293.7
34,3,outer,fixed,293.7
34,3,outer,fixed,293.7
34,4,outer,fixed,293.7
34,4,outer,fixed,293.7
34,3,outer,fixed,293.7
34,4,outer,fixed,293.7
34,3,outer,fixed,293.7
34,1,outer,fixed,293.7
34,3,outer,fixed,293.7
34,3,outer,fixed,293.7
34,4,outer,fixed,293.7
34,4,outer,fixed,293.7
34,3,outer,fixed,293.7
34,4,outer,fixed,293.7
35,2,inner,congruent,640.8
35,3,inner,congruent,2253.9
35,3,inner,congruent,403.7
35,3,inner,congruent,320.4
35,3,inner,congruent,277.2
35,2,inner,congruent,623.3
35,1,inner,congruent,480
35,2,inner,congruent,719.2
35,4,inner,congruent,302.4
35,3,inner,congruent,233.1
35,3,inner,congruent,570.8
35,3,inner,congruent,938.6
35,3,inner,congruent,442
35,4,inner,congruent,185
35,3,inner,congruent,207.7
35,2,inner,congruent,381
35,3,inner,congruent,540.6
35,4,inner,congruent,246.9
35,3,inner,congruent,298.1
35,4,inner,congruent,87.5
35,5,inner,congruent,381
35,4,inner,congruent,416
35,3,inner,congruent,330.2
35,4,inner,congruent,588
35,4,inner,congruent,134.7
35,4,inner,congruent,415.3
35,4,inner,congruent,454.6
35,4,inner,congruent,132.8
35,4,inner,congruent,142.3
35,4,inner,congruent,95.6
35,5,inner,congruent,201.8
35,5,inner,congruent,315.8
35,4,inner,congruent,56.5
35,4,inner,congruent,131.4
35,4,inner,congruent,134.7
35,5,inner,congruent,170.3
35,2,inner,congruent,186.2
35,4,inner,congruent,169.7
35,4,inner,congruent,67.4
35,4,inner,congruent,84.9
35,4,inner,congruent,197.3
35,4,inner,congruent,169.7
35,4,inner,congruent,169.7
35,4,inner,congruent,93.9
35,4,inner,congruent,69.4
35,2,outer,congruent,591.3
35,3,outer,congruent,640.8
35,1,outer,congruent,640.8
35,3,outer,congruent,823.5
35,2,outer,congruent,623.3
35,2,outer,congruent,709
35,1,outer,congruent,440.7
35,1,outer,congruent,403.7
35,5,outer,congruent,179.8
35,6,outer,congruent,201.8
35,5,outer,congruent,226.5
35,5,outer,congruent,187.8
35,4,outer,congruent,197.3
35,5,outer,congruent,226.5
35,2,outer,congruent,320.4
35,2,outer,congruent,320.4
35,3,outer,congruent,226.5
35,3,outer,congruent,320.4
35,2,outer,congruent,171.4
35,3,outer,congruent,207.7
35,2,outer,congruent,95.2
35,3,outer,congruent,114.4
35,4,outer,congruent,106.9
35,5,outer,congruent,114.4
35,4,outer,congruent,77.9
35,4,outer,congruent,77.9
35,4,outer,congruent,77.9
35,5,outer,congruent,147.1
35,2,outer,congruent,360.8
35,1,outer,congruent,508.6
35,2,outer,congruent,320.4
35,3,outer,congruent,508.6
35,5,outer,congruent,179.8
35,4,outer,congruent,197.3
35,4,outer,congruent,174.6
35,5,outer,congruent,218.1
35,1,inner,incongruent,185
35,4,inner,incongruent,55
35,2,inner,incongruent,293.7
35,4,inner,incongruent,370
35,3,inner,incongruent,440
35,3,inner,incongruent,196
35,3,inner,incongruent,246.9
35,3,inner,incongruent,164.8
35,2,inner,incongruent,392
35,3,inner,incongruent,523.3
35,4,inner,incongruent,207.7
35,4,inner,incongruent,130.8
35,3,inner,incongruent,277.2
35,5,inner,incongruent,659.3
35,2,inner,incongruent,587.3
35,4,inner,incongruent,311.1
35,4,inner,incongruent,220
35,4,inner,incongruent,493.9
35,3,inner,incongruent,415.3
35,2,inner,incongruent,1396.9
35,4,inner,incongruent,311.1
35,3,inner,incongruent,293.7
35,3,inner,incongruent,370
35,4,inner,incongruent,207.7
35,4,inner,incongruent,880
35,3,inner,incongruent,293.7
35,4,inner,incongruent,261.6
35,2,inner,incongruent,932.3
35,2,inner,incongruent,880
35,2,inner,incongruent,1244.5
35,2,inner,incongruent,587.3
35,5,inner,incongruent,392
35,2,inner,incongruent,2217.5
35,3,inner,incongruent,932.3
35,3,inner,incongruent,880
35,4,inner,incongruent,698.5
35,5,inner,incongruent,659.3
35,3,inner,incongruent,698.5
35,2,inner,incongruent,1760
35,3,inner,incongruent,1396.9
35,4,inner,incongruent,622.3
35,5,inner,incongruent,698.5
35,4,inner,incongruent,698.5
35,4,inner,incongruent,1318.5
35,3,inner,incongruent,1760
35,1,outer,incongruent,207.7
35,1,outer,incongruent,185
35,2,outer,incongruent,185
35,1,outer,incongruent,146.8
35,3,outer,incongruent,196
35,4,outer,incongruent,174.6
35,4,outer,incongruent,277.2
35,3,outer,incongruent,293.7
35,2,outer,incongruent,659.3
35,2,outer,incongruent,587.3
35,2,outer,incongruent,523.3
35,1,outer,incongruent,659.3
35,3,outer,incongruent,622.3
35,4,outer,incongruent,523.3
35,2,outer,incongruent,370
35,3,outer,incongruent,370
35,2,outer,incongruent,523.3
35,3,outer,incongruent,370
35,2,outer,incongruent,698.5
35,3,outer,incongruent,587.3
35,3,outer,incongruent,1244.5
35,3,outer,incongruent,1046.5
35,3,outer,incongruent,1108.7
35,4,outer,incongruent,1046.5
35,3,outer,incongruent,1568
35,2,outer,incongruent,1568
35,2,outer,incongruent,1568
35,3,outer,incongruent,830.6
35,1,outer,incongruent,329.6
35,1,outer,incongruent,233.1
35,2,outer,incongruent,370
35,3,outer,incongruent,233.1
35,2,outer,incongruent,659.3
35,3,outer,incongruent,622.3
35,3,outer,incongruent,698.5
35,4,outer,incongruent,554.4
35,2,inner,fixed,293.7
35,3,inner,fixed,293.7
35,2,inner,fixed,293.7
35,4,inner,fixed,293.7
35,4,inner,fixed,293.7
35,2,inner,fixed,293.7
35,2,inner,fixed,293.7
35,3,inner,fixed,293.7
35,2,inner,fixed,293.7
35,3,inner,fixed,293.7
35,3,inner,fixed,293.7
35,3,inner,fixed,293.7
35,2,inner,fixed,293.7
35,4,inner,fixed,293.7
35,2,inner,fixed,293.7
35,5,inner,fixed,293.7
35,4,inner,fixed,293.7
35,3,inner,fixed,293.7
35,4,inner,fixed,293.7
35,3,inner,fixed,293.7
35,4,inner,fixed,293.7
35,4,inner,fixed,293.7
35,4,inner,fixed,293.7
35,3,inner,fixed,293.7
35,3,inner,fixed,293.7
35,5,inner,fixed,293.7
35,4,inner,fixed,293.7
35,5,inner,fixed,293.7
35,3,inner,fixed,293.7
35,4,inner,fixed,293.7
35,5,inner,fixed,293.7
35,5,inner,fixed,293.7
35,4,inner,fixed,293.7
35,4,inner,fixed,293.7
35,3,inner,fixed,293.7
35,5,inner,fixed,293.7
35,4,inner,fixed,293.7
35,4,inner,fixed,293.7
35,5,inner,fixed,293.7
35,4,inner,fixed,293.7
35,5,inner,fixed,293.7
35,5,inner,fixed,293.7
35,4,inner,fixed,293.7
35,4,inner,fixed,293.7
35,4,inner,fixed,293.7
35,1,outer,fixed,293.7
35,1,outer,fixed,293.7
35,1,outer,fixed,293.7
35,1,outer,fixed,293.7
35,2,outer,fixed,293.7
35,1,outer,fixed,293.7
35,4,outer,fixed,293.7
35,3,outer,fixed,293.7
35,5,outer,fixed,293.7
35,5,outer,fixed,293.7
35,6,outer,fixed,293.7
35,5,outer,fixed,293.7
35,6,outer,fixed,293.7
35,5,outer,fixed,293.7
35,3,outer,fixed,293.7
35,3,outer,fixed,293.7
35,2,outer,fixed,293.7
35,2,outer,fixed,293.7
35,4,outer,fixed,293.7
35,2,outer,fixed,293.7
35,3,outer,fixed,293.7
35,2,outer,fixed,293.7
35,4,outer,fixed,293.7
35,4,outer,fixed,293.7
35,3,outer,fixed,293.7
35,4,outer,fixed,293.7
35,4,outer,fixed,293.7
35,4,outer,fixed,293.7
35,2,outer,fixed,293.7
35,1,outer,fixed,293.7
35,2,outer,fixed,293.7
35,1,outer,fixed,293.7
35,4,outer,fixed,293.7
35,4,outer,fixed,293.7
35,4,outer,fixed,293.7
35,6,outer,fixed,293.7
36,2,inner,congruent,640.8
36,2,inner,congruent,2253.9
36,3,inner,congruent,403.7
36,4,inner,congruent,320.4
36,3,inner,congruent,277.2
36,3,inner,congruent,623.3
36,3,inner,congruent,480
36,2,inner,congruent,719.2
36,3,inner,congruent,302.4
36,2,inner,congruent,233.1
36,3,inner,congruent,570.8
36,2,inner,congruent,938.6
36,3,inner,congruent,442
36,5,inner,congruent,185
36,3,inner,congruent,207.7
36,3,inner,congruent,381
36,3,inner,congruent,540.6
36,5,inner,congruent,246.9
36,2,inner,congruent,298.1
36,4,inner,congruent,87.5
36,3,inner,congruent,381
36,4,inner,congruent,416
36,3,inner,congruent,330.2
36,3,inner,congruent,588
36,3,inner,congruent,134.7
36,2,inner,congruent,415.3
36,3,inner,congruent,454.6
36,4,inner,congruent,132.8
36,4,inner,congruent,142.3
36,5,inner,congruent,95.6
36,5,inner,congruent,201.8
36,4,inner,congruent,315.8
36,4,inner,congruent,56.5
36,5,inner,congruent,131.4
36,5,inner,congruent,134.7
36,4,inner,congruent,170.3
36,4,inner,congruent,186.2
36,4,inner,congruent,169.7
36,5,inner,congruent,67.4
36,6,inner,congruent,84.9
36,3,inner,congruent,197.3
36,5,inner,congruent,169.7
36,6,inner,congruent,169.7
36,6,inner,congruent,93.9
36,6,inner,congruent,69.4
36,1,outer,congruent,591.3
36,2,outer,congruent,640.8
36,2,outer,congruent,640.8
36,2,outer,congruent,823.5
36,3,outer,congruent,623.3
36,2,outer,congruent,709
36,3,outer,congruent,440.7
36,2,outer,congruent,403.7
36,3,outer,congruent,179.8
36,1,outer,congruent,201.8
36,2,outer,congruent,226.5
36,3,outer,congruent,187.8
36,4,outer,congruent,197.3
36,2,outer,congruent,226.5
36,1,outer,congruent,320.4
36,1,outer,congruent,320.4
36,1,outer,congruent,226.5
36,3,outer,congruent,320.4
36,2,outer,congruent,171.4
36,3,outer,congruent,207.7
36,4,outer,congruent,95.2
36,4,outer,congruent,114.4
36,3,outer,congruent,106.9
36,5,outer,congruent,114.4
36,4,outer,congruent,77.9
36,6,outer,congruent,77.9
36,5,outer,congruent,77.9
36,5,outer,congruent,147.1
36,1,outer,congruent,360.8
36,2,outer,congruent,508.6
36,2,outer,congruent,320.4
36,3,outer,congruent,508.6
36,5,outer,congruent,179.8
36,4,outer,congruent,197.3
36,4,outer,congruent,174.6
36,4,outer,congruent,218.1
36,3,inner,incongruent,185
36,2,inner,incongruent,55
36,4,inner,incongruent,293.7
36,3,inner,incongruent,370
36,4,inner,incongruent,440
36,4,inner,incongruent,196
36,4,inner,incongruent,246.9
36,5,inner,incongruent,164.8
36,4,inner,incongruent,392
36,1,inner,incongruent,523.3
36,4,inner,incongruent,207.7
36,5,inner,incongruent,130.8
36,4,inner,incongruent,277.2
36,2,inner,incongruent,659.3
36,2,inner,incongruent,587.3
36,4,inner,incongruent,311.1
36,5,inner,incongruent,220
36,3,inner,incongruent,493.9
36,4,inner,incongruent,415.3
36,1,inner,incongruent,1396.9
36,2,inner,incongruent,311.1
36,5,inner,incongruent,293.7
36,4,inner,incongruent,370
36,4,inner,incongruent,207.7
36,2,inner,incongruent,880
36,2,inner,incongruent,293.7
36,5,inner,incongruent,261.6
36,2,inner,incongruent,932.3
36,3,inner,incongruent,880
36,2,inner,incongruent,1244.5
36,2,inner,incongruent,587.3
36,3,inner,incongruent,392
36,1,inner,incongruent,2217.5
36,2,inner,incongruent,932.3
36,2,inner,incongruent,880
36,2,inner,incongruent,698.5
36,2,inner,incongruent,659.3
36,3,inner,incongruent,698.5
36,1,inner,incongruent,1760
36,1,inner,incongruent,1396.9
36,1,inner,incongruent,622.3
36,2,inner,incongruent,698.5
36,3,inner,incongruent,698.5
36,1,inner,incongruent,1318.5
36,2,inner,incongruent,1760
36,1,outer,incongruent,207.7
36,1,outer,incongruent,185
36,1,outer,incongruent,185
36,1,outer,incongruent,146.8
36,4,outer,incongruent,196
36,2,outer,incongruent,174.6
36,1,outer,incongruent,277.2
36,1,outer,incongruent,293.7
36,3,outer,incongruent,659.3
36,1,outer,incongruent,587.3
36,2,outer,incongruent,523.3
36,1,outer,incongruent,659.3
36,1,outer,incongruent,622.3
36,1,outer,incongruent,523.3
36,1,outer,incongruent,370
36,1,outer,incongruent,370
36,2,outer,incongruent,523.3
36,1,outer,incongruent,370
36,3,outer,incongruent,698.5
36,1,outer,incongruent,587.3
36,2,outer,incongruent,1244.5
36,2,outer,incongruent,1046.5
36,2,outer,incongruent,1108.7
36,1,outer,incongruent,1046.5
36,2,outer,incongruent,1568
36,2,outer,incongruent,1568
36,2,outer,incongruent,1568
36,1,outer,incongruent,830.6
36,1,outer,incongruent,329.6
36,2,outer,incongruent,233.1
36,2,outer,incongruent,370
36,2,outer,incongruent,233.1
36,2,outer,incongruent,659.3
36,4,outer,incongruent,622.3
36,3,outer,incongruent,698.5
36,4,outer,incongruent,554.4
36,3,inner,fixed,293.7
36,4,inner,fixed,293.7
36,2,inner,fixed,293.7
36,3,inner,fixed,293.7
36,3,inner,fixed,293.7
36,3,inner,fixed,293.7
36,4,inner,fixed,293.7
36,5,inner,fixed,293.7
36,4,inner,fixed,293.7
36,3,inner,fixed,293.7
36,2,inner,fixed,293.7
36,5,inner,fixed,293.7
36,4,inner,fixed,293.7
36,4,inner,fixed,293.7
36,5,inner,fixed,293.7
36,3,inner,fixed,293.7
36,5,inner,fixed,293.7
36,4,inner,fixed,293.7
36,3,inner,fixed,293.7
36,5,inner,fixed,293.7
36,4,inner,fixed,293.7
36,4,inner,fixed,293.7
36,4,inner,fixed,293.7
36,4,inner,fixed,293.7
36,5,inner,fixed,293.7
36,4,inner,fixed,293.7
36,4,inner,fixed,293.7
36,4,inner,fixed,293.7
36,4,inner,fixed,293.7
36,4,inner,fixed,293.7
36,3,inner,fixed,293.7
36,4,inner,fixed,293.7
36,4,inner,fixed,293.7
36,3,inner,fixed,293.7
36,4,inner,fixed,293.7
36,3,inner,fixed,293.7
36,3,inner,fixed,293.7
36,4,inner,fixed,293.7
36,4,inner,fixed,293.7
36,4,inner,fixed,293.7
36,2,inner,fixed,293.7
36,4,inner,fixed,293.7
36,3,inner,fixed,293.7
36,4,inner,fixed,293.7
36,3,inner,fixed,293.7
36,1,outer,fixed,293.7
36,1,outer,fixed,293.7
36,2,outer,fixed,293.7
36,1,outer,fixed,293.7
36,3,outer,fixed,293.7
36,3,outer,fixed,293.7
36,3,outer,fixed,293.7
36,3,outer,fixed,293.7
36,3,outer,fixed,293.7
36,2,outer,fixed,293.7
36,3,outer,fixed,293.7
36,3,outer,fixed,293.7
36,4,outer,fixed,293.7
36,3,outer,fixed,293.7
36,3,outer,fixed,293.7
36,2,outer,fixed,293.7
36,2,outer,fixed,293.7
36,4,outer,fixed,293.7
36,3,outer,fixed,293.7
36,3,outer,fixed,293.7
36,3,outer,fixed,293.7
36,4,outer,fixed,293.7
36,3,outer,fixed,293.7
36,3,outer,fixed,293.7
36,3,outer,fixed,293.7
36,3,outer,fixed,293.7
36,4,outer,fixed,293.7
36,4,outer,fixed,293.7
36,1,outer,fixed,293.7
36,2,outer,fixed,293.7
36,3,outer,fixed,293.7
36,3,outer,fixed,293.7
36,3,outer,fixed,293.7
36,3,outer,fixed,293.7
36,4,outer,fixed,293.7
36,3,outer,fixed,293.7
37,3,inner,congruent,640.8
37,5,inner,congruent,2253.9
37,3,inner,congruent,403.7
37,2,inner,congruent,320.4
37,3,inner,congruent,277.2
37,4,inner,congruent,623.3
37,3,inner,congruent,480
37,4,inner,congruent,719.2
37,2,inner,congruent,302.4
37,3,inner,congruent,233.1
37,4,inner,congruent,570.8
37,3,inner,congruent,938.6
37,3,inner,congruent,442
37,3,inner,congruent,185
37,3,inner,congruent,207.7
37,4,inner,congruent,381
37,4,inner,congruent,540.6
37,3,inner,congruent,246.9
37,3,inner,congruent,298.1
37,2,inner,congruent,87.5
37,3,inner,congruent,381
37,4,inner,congruent,416
37,5,inner,congruent,330.2
37,5,inner,congruent,588
37,2,inner,congruent,134.7
37,4,inner,congruent,415.3
37,4,inner,congruent,454.6
37,2,inner,congruent,132.8
37,3,inner,congruent,142.3
37,2,inner,congruent,95.6
37,3,inner,congruent,201.8
37,5,inner,congruent,315.8
37,3,inner,congruent,56.5
37,3,inner,congruent,131.4
37,3,inner,congruent,134.7
37,4,inner,congruent,170.3
37,4,inner,congruent,186.2
37,5,inner,congruent,169.7
37,4,inner,congruent,67.4
37,3,inner,congruent,84.9
37,4,inner,congruent,197.3
37,3,inner,congruent,169.7
37,3,inner,congruent,169.7
37,4,inner,congruent,93.9
37,5,inner,congruent,69.4
37,3,outer,congruent,591.3
37,4,outer,congruent,640.8
37,2,outer,congruent,640.8
37,2,outer,congruent,823.5
37,4,outer,congruent,623.3
37,2,outer,congruent,709
37,2,outer,congruent,440.7
37,1,outer,congruent,403.7
37,4,outer,congruent,179.8
37,5,outer,congruent,201.8
37,5,outer,congruent,226.5
37,4,outer,congruent,187.8
37,4,outer,congruent,197.3
37,5,outer,congruent,226.5
37,4,outer,congruent,320.4
37,3,outer,congruent,320.4
37,2,outer,congruent,226.5
37,4,outer,congruent,320.4
37,1,outer,congruent,171.4
37,3,outer,congruent,207.7
37,2,outer,congruent,95.2
37,3,outer,congruent,114.4
37,3,outer,congruent,106.9
37,4,outer,congruent,114.4
37,2,outer,congruent,77.9
37,3,outer,congruent,77.9
37,2,outer,congruent,77.9
37,3,outer,congruent,147.1
37,2,outer,congruent,360.8
37,2,outer,congruent,508.6
37,3,outer,congruent,320.4
37,2,outer,congruent,508.6
37,4,outer,congruent,179.8
37,3,outer,congruent,197.3
37,3,outer,congruent,174.6
37,3,outer,congruent,218.1
37,3,inner,incongruent,185
37,2,inner,incongruent,55
37,3,inner,incongruent,293.7
37,3,inner,incongruent,370
37,3,inner,incongruent,440
37,2,inner,incongruent,196
37,3,inner,incongruent,246.9
37,3,inner,incongruent,164.8
37,4,inner,incongruent,392
37,4,inner,incongruent,523.3
37,3,inner,incongruent,207.7
37,2,inner,incongruent,130.8
37,3,inner,incongruent,277.2
37,4,inner,incongruent,659.3
37,4,inner,incongruent,587.3
37,4,inner,incongruent,311.1
37,3,inner,incongruent,220
37,4,inner,incongruent,493.9
37,4,inner,incongruent,415.3
37,5,inner,incongruent,1396.9
37,4,inner,incongruent,311.1
37,4,inner,incongruent,293.7
37,4,inner,incongruent,370
37,3,inner,incongruent,207.7
37,5,inner,incongruent,880
37,3,inner,incongruent,293.7
37,4,inner,incongruent,261.6
37,4,inner,incongruent,932.3
37,4,inner,incongruent,880
37,5,inner,incongruent,1244.5
37,5,inner,incongruent,587.3
37,4,inner,incongruent,392
37,5,inner,incongruent,2217.5
37,4,inner,incongruent,932.3
37,4,inner,incongruent,880
37,4,inner,incongruent,698.5
37,4,inner,incongruent,659.3
37,4,inner,incongruent,698.5
37,5,inner,incongruent,1760
37,5,inner,incongruent,1396.9
37,4,inner,incongruent,622.3
37,4,inner,incongruent,698.5
37,5,inner,incongruent,698.5
37,3,inner,incongruent,1318.5
37,4,inner,incongruent,1760
37,3,outer,incongruent,207.7
37,3,outer,incongruent,185
37,2,outer,incongruent,185
37,3,outer,incongruent,146.8
37,3,outer,incongruent,196
37,3,outer,incongruent,174.6
37,3,outer,incongruent,277.2
37,2,outer,incongruent,293.7
37,3,outer,incongruent,659.3
37,3,outer,incongruent,587.3
37,4,outer,incongruent,523.3
37,3,outer,incongruent,659.3
37,5,outer,incongruent,622.3
37,4,outer,incongruent,523.3
37,3,outer,incongruent,370
37,3,outer,incongruent,370
37,3,outer,incongruent,523.3
37,3,outer,incongruent,370
37,4,outer,incongruent,698.5
37,4,outer,incongruent,587.3
37,2,outer,incongruent,1244.5
37,4,outer,incongruent,1046.5
37,5,outer,incongruent,1108.7
37,4,outer,incongruent,1046.5
37,5,outer,incongruent,1568
37,5,outer,incongruent,1568
37,4,outer,incongruent,1568
37,5,outer,incongruent,830.6
37,3,outer,incongruent,329.6
37,2,outer,incongruent,233.1
37,3,outer,incongruent,370
