"participants","pitch","condition","instrument","response","withinRange","noteIdx"
9,116.540940379523,"HRSE","tuba",4.75,1,5
9,116.540940379523,"congr.","tuba",4.75,1,5
9,146.832383958704,"LRSE","tuba",3.5,1,6
9,146.832383958704,"MRSE","tuba",4.75,1,6
9,146.832383958704,"HRSE","tuba",4.75,1,6
9,146.832383958704,"congr.","tuba",4.75,1,6
9,184.997211355817,"LRSE","tuba",4.75,1,7
9,184.997211355817,"MRSE","tuba",4.75,1,7
9,184.997211355817,"HRSE","tuba",4.75,1,7
9,184.997211355817,"congr.","tuba",4.75,1,7
9,233.081880759045,"LRSE","tuba",4.75,1,8
9,233.081880759045,"MRSE","tuba",4.75,1,8
9,233.081880759045,"HRSE","tuba",6,1,8
9,233.081880759045,"congr.","tuba",4.75,1,8
9,293.664767917408,"LRSE","tuba",4.75,1,9
9,293.664767917408,"MRSE","tuba",4.75,1,9
9,293.664767917408,"HRSE","tuba",4.75,1,9
9,293.664767917408,"congr.","tuba",4.75,1,9
9,369.994422711635,"LRSE","tuba",4.75,1,10
9,369.994422711635,"MRSE","tuba",4.75,1,10
9,369.994422711635,"HRSE","tuba",4.75,1,10
9,369.994422711635,"congr.","tuba",3.5,1,10
9,466.163761518091,"LRSE","tuba",6,0,11
9,466.163761518091,"MRSE","tuba",4.75,0,11
9,466.163761518091,"HRSE","tuba",4.75,0,11
9,466.163761518091,"congr.","tuba",NA,0,11
9,587.329535834816,"LRSE","tuba",3.5,0,12
9,587.329535834816,"MRSE","tuba",3.5,0,12
9,587.329535834816,"HRSE","tuba",3.5,0,12
9,587.329535834816,"congr.","tuba",NA,0,12
9,739.98884542327,"LRSE","tuba",4.75,0,13
9,739.98884542327,"MRSE","tuba",3.5,0,13
9,739.98884542327,"HRSE","tuba",3.5,0,13
9,739.98884542327,"congr.","tuba",NA,0,13
9,932.327523036181,"LRSE","tuba",3.5,0,14
9,932.327523036181,"MRSE","tuba",3.5,0,14
9,932.327523036181,"HRSE","tuba",6,0,14
9,932.327523036181,"congr.","tuba",NA,0,14
9,1174.65907166963,"LRSE","tuba",3.5,0,15
9,1174.65907166963,"MRSE","tuba",3.5,0,15
9,1174.65907166963,"HRSE","tuba",3.5,0,15
9,1174.65907166963,"congr.","tuba",NA,0,15
9,1479.97769084654,"LRSE","tuba",2.25,0,16
9,1479.97769084654,"MRSE","tuba",4.75,0,16
9,1479.97769084654,"HRSE","tuba",3.5,0,16
9,1479.97769084654,"congr.","tuba",NA,0,16
9,1864.65504607236,"LRSE","tuba",2.25,0,17
9,1864.65504607236,"MRSE","tuba",2.25,0,17
9,1864.65504607236,"HRSE","tuba",3.5,0,17
9,1864.65504607236,"congr.","tuba",NA,0,17
9,2349.31814333926,"LRSE","tuba",1,0,18
9,2349.31814333926,"MRSE","tuba",2.25,0,18
9,2349.31814333926,"HRSE","tuba",2.25,0,18
9,2349.31814333926,"congr.","tuba",NA,0,18
9,2959.95538169308,"LRSE","tuba",1,0,19
9,2959.95538169308,"MRSE","tuba",2.25,0,19
9,2959.95538169308,"HRSE","tuba",2.25,0,19
9,2959.95538169308,"congr.","tuba",NA,0,19
10,46.2493028389544,"LRSE","tuba",4.75,1,1
10,46.2493028389544,"MRSE","tuba",4.75,1,1
10,46.2493028389544,"HRSE","tuba",6,1,1
10,46.2493028389544,"congr.","tuba",6,1,1
10,58.2704701897613,"LRSE","tuba",4.75,1,2
10,58.2704701897613,"MRSE","tuba",6,1,2
10,58.2704701897613,"HRSE","tuba",4.75,1,2
10,58.2704701897613,"congr.","tuba",6,1,2
10,73.416191979352,"LRSE","tuba",6,1,3
10,73.416191979352,"MRSE","tuba",6,1,3
10,73.416191979352,"HRSE","tuba",4.75,1,3
10,73.416191979352,"congr.","tuba",6,1,3
10,92.4986056779087,"LRSE","tuba",6,1,4
10,92.4986056779087,"MRSE","tuba",4.75,1,4
10,92.4986056779087,"HRSE","tuba",6,1,4
10,92.4986056779087,"congr.","tuba",4.75,1,4
10,116.540940379523,"LRSE","tuba",4.75,1,5
10,116.540940379523,"MRSE","tuba",6,1,5
10,116.540940379523,"HRSE","tuba",6,1,5
10,116.540940379523,"congr.","tuba",6,1,5
10,146.832383958704,"LRSE","tuba",6,1,6
10,146.832383958704,"MRSE","tuba",4.75,1,6
10,146.832383958704,"HRSE","tuba",4.75,1,6
10,146.832383958704,"congr.","tuba",4.75,1,6
10,184.997211355817,"LRSE","tuba",4.75,1,7
10,184.997211355817,"MRSE","tuba",3.5,1,7
10,184.997211355817,"HRSE","tuba",6,1,7
10,184.997211355817,"congr.","tuba",4.75,1,7
10,233.081880759045,"LRSE","tuba",4.75,1,8
10,233.081880759045,"MRSE","tuba",4.75,1,8
10,233.081880759045,"HRSE","tuba",4.75,1,8
10,233.081880759045,"congr.","tuba",4.75,1,8
10,293.664767917408,"LRSE","tuba",6,1,9
10,293.664767917408,"MRSE","tuba",3.5,1,9
10,293.664767917408,"HRSE","tuba",4.75,1,9
10,293.664767917408,"congr.","tuba",4.75,1,9
10,369.994422711635,"LRSE","tuba",4.75,1,10
10,369.994422711635,"MRSE","tuba",4.75,1,10
10,369.994422711635,"HRSE","tuba",3.5,1,10
10,369.994422711635,"congr.","tuba",4.75,1,10
10,466.163761518091,"LRSE","tuba",6,0,11
10,466.163761518091,"MRSE","tuba",4.75,0,11
10,466.163761518091,"HRSE","tuba",4.75,0,11
10,466.163761518091,"congr.","tuba",NA,0,11
10,587.329535834816,"LRSE","tuba",3.5,0,12
10,587.329535834816,"MRSE","tuba",4.75,0,12
10,587.329535834816,"HRSE","tuba",4.75,0,12
10,587.329535834816,"congr.","tuba",NA,0,12
10,739.98884542327,"LRSE","tuba",4.75,0,13
10,739.98884542327,"MRSE","tuba",3.5,0,13
10,739.98884542327,"HRSE","tuba",4.75,0,13
10,739.98884542327,"congr.","tuba",NA,0,13
10,932.327523036181,"LRSE","tuba",3.5,0,14
10,932.327523036181,"MRSE","tuba",4.75,0,14
10,932.327523036181,"HRSE","tuba",6,0,14
10,932.327523036181,"congr.","tuba",NA,0,14
10,1174.65907166963,"LRSE","tuba",4.75,0,15
10,1174.65907166963,"MRSE","tuba",4.75,0,15
10,1174.65907166963,"HRSE","tuba",4.75,0,15
10,1174.65907166963,"congr.","tuba",NA,0,15
10,1479.97769084654,"LRSE","tuba",3.5,0,16
10,1479.97769084654,"MRSE","tuba",4.75,0,16
10,1479.97769084654,"HRSE","tuba",1,0,16
10,1479.97769084654,"congr.","tuba",NA,0,16
10,1864.65504607236,"LRSE","tuba",3.5,0,17
10,1864.65504607236,"MRSE","tuba",3.5,0,17
10,1864.65504607236,"HRSE","tuba",3.5,0,17
10,1864.65504607236,"congr.","tuba",NA,0,17
10,2349.31814333926,"LRSE","tuba",3.5,0,18
10,2349.31814333926,"MRSE","tuba",3.5,0,18
10,2349.31814333926,"HRSE","tuba",3.5,0,18
10,2349.31814333926,"congr.","tuba",NA,0,18
10,2959.95538169308,"LRSE","tuba",3.5,0,19
10,2959.95538169308,"MRSE","tuba",2.25,0,19
10,2959.95538169308,"HRSE","tuba",3.5,0,19
10,2959.95538169308,"congr.","tuba",NA,0,19
11,46.2493028389544,"LRSE","tuba",6,1,1
11,46.2493028389544,"MRSE","tuba",6,1,1
11,46.2493028389544,"HRSE","tuba",1,1,1
11,46.2493028389544,"congr.","tuba",1,1,1
11,58.2704701897613,"LRSE","tuba",6,1,2
11,58.2704701897613,"MRSE","tuba",6,1,2
11,58.2704701897613,"HRSE","tuba",6,1,2
11,58.2704701897613,"congr.","tuba",6,1,2
11,73.416191979352,"LRSE","tuba",6,1,3
11,73.416191979352,"MRSE","tuba",6,1,3
11,73.416191979352,"HRSE","tuba",6,1,3
11,73.416191979352,"congr.","tuba",6,1,3
11,92.4986056779087,"LRSE","tuba",6,1,4
11,92.4986056779087,"MRSE","tuba",6,1,4
11,92.4986056779087,"HRSE","tuba",1,1,4
11,92.4986056779087,"congr.","tuba",6,1,4
11,116.540940379523,"LRSE","tuba",6,1,5
11,116.540940379523,"MRSE","tuba",6,1,5
11,116.540940379523,"HRSE","tuba",6,1,5
11,116.540940379523,"congr.","tuba",6,1,5
11,146.832383958704,"LRSE","tuba",6,1,6
11,146.832383958704,"MRSE","tuba",6,1,6
11,146.832383958704,"HRSE","tuba",6,1,6
11,146.832383958704,"congr.","tuba",6,1,6
11,184.997211355817,"LRSE","tuba",6,1,7
11,184.997211355817,"MRSE","tuba",6,1,7
11,184.997211355817,"HRSE","tuba",6,1,7
11,184.997211355817,"congr.","tuba",6,1,7
11,233.081880759045,"LRSE","tuba",6,1,8
11,233.081880759045,"MRSE","tuba",6,1,8
11,233.081880759045,"HRSE","tuba",6,1,8
11,233.081880759045,"congr.","tuba",6,1,8
11,293.664767917408,"LRSE","tuba",6,1,9
11,293.664767917408,"MRSE","tuba",6,1,9
11,293.664767917408,"HRSE","tuba",6,1,9
11,293.664767917408,"congr.","tuba",6,1,9
11,369.994422711635,"LRSE","tuba",6,1,10
11,369.994422711635,"MRSE","tuba",1,1,10
11,369.994422711635,"HRSE","tuba",6,1,10
11,369.994422711635,"congr.","tuba",6,1,10
11,466.163761518091,"LRSE","tuba",6,0,11
11,466.163761518091,"MRSE","tuba",6,0,11
11,466.163761518091,"HRSE","tuba",6,0,11
11,466.163761518091,"congr.","tuba",NA,0,11
11,587.329535834816,"LRSE","tuba",6,0,12
11,587.329535834816,"MRSE","tuba",6,0,12
11,587.329535834816,"HRSE","tuba",6,0,12
11,587.329535834816,"congr.","tuba",NA,0,12
11,739.98884542327,"LRSE","tuba",6,0,13
11,739.98884542327,"MRSE","tuba",6,0,13
11,739.98884542327,"HRSE","tuba",6,0,13
11,739.98884542327,"congr.","tuba",NA,0,13
11,932.327523036181,"LRSE","tuba",6,0,14
11,932.327523036181,"MRSE","tuba",1,0,14
11,932.327523036181,"HRSE","tuba",6,0,14
11,932.327523036181,"congr.","tuba",NA,0,14
11,1174.65907166963,"LRSE","tuba",1,0,15
11,1174.65907166963,"MRSE","tuba",1,0,15
11,1174.65907166963,"HRSE","tuba",1,0,15
11,1174.65907166963,"congr.","tuba",NA,0,15
11,1479.97769084654,"LRSE","tuba",1,0,16
11,1479.97769084654,"MRSE","tuba",1,0,16
11,1479.97769084654,"HRSE","tuba",1,0,16
11,1479.97769084654,"congr.","tuba",NA,0,16
11,1864.65504607236,"LRSE","tuba",1,0,17
11,1864.65504607236,"MRSE","tuba",1,0,17
11,1864.65504607236,"HRSE","tuba",1,0,17
11,1864.65504607236,"congr.","tuba",NA,0,17
11,2349.31814333926,"LRSE","tuba",1,0,18
11,2349.31814333926,"MRSE","tuba",1,0,18
11,2349.31814333926,"HRSE","tuba",1,0,18
11,2349.31814333926,"congr.","tuba",NA,0,18
11,2959.95538169308,"LRSE","tuba",1,0,19
11,2959.95538169308,"MRSE","tuba",1,0,19
11,2959.95538169308,"HRSE","tuba",1,0,19
11,2959.95538169308,"congr.","tuba",NA,0,19
12,46.2493028389544,"LRSE","tuba",1,1,1
12,46.2493028389544,"MRSE","tuba",1,1,1
12,46.2493028389544,"HRSE","tuba",1,1,1
12,46.2493028389544,"congr.","tuba",1,1,1
12,58.2704701897613,"LRSE","tuba",2,1,2
12,58.2704701897613,"MRSE","tuba",1,1,2
12,58.2704701897613,"HRSE","tuba",2,1,2
12,58.2704701897613,"congr.","tuba",1,1,2
12,73.416191979352,"LRSE","tuba",1,1,3
12,73.416191979352,"MRSE","tuba",1,1,3
12,73.416191979352,"HRSE","tuba",2,1,3
12,73.416191979352,"congr.","tuba",2,1,3
12,92.4986056779087,"LRSE","tuba",2,1,4
12,92.4986056779087,"MRSE","tuba",2,1,4
12,92.4986056779087,"HRSE","tuba",2,1,4
12,92.4986056779087,"congr.","tuba",1,1,4
12,116.540940379523,"LRSE","tuba",2,1,5
12,116.540940379523,"MRSE","tuba",1,1,5
12,116.540940379523,"HRSE","tuba",3,1,5
12,116.540940379523,"congr.","tuba",2,1,5
12,146.832383958704,"LRSE","tuba",2,1,6
12,146.832383958704,"MRSE","tuba",3,1,6
12,146.832383958704,"HRSE","tuba",3,1,6
12,146.832383958704,"congr.","tuba",2,1,6
12,184.997211355817,"LRSE","tuba",4,1,7
12,184.997211355817,"MRSE","tuba",3,1,7
12,184.997211355817,"HRSE","tuba",4,1,7
12,184.997211355817,"congr.","tuba",4,1,7
12,233.081880759045,"LRSE","tuba",4,1,8
12,233.081880759045,"MRSE","tuba",3,1,8
12,233.081880759045,"HRSE","tuba",4,1,8
12,233.081880759045,"congr.","tuba",4,1,8
12,293.664767917408,"LRSE","tuba",5,1,9
12,293.664767917408,"MRSE","tuba",4,1,9
12,293.664767917408,"HRSE","tuba",5,1,9
12,293.664767917408,"congr.","tuba",4,1,9
12,369.994422711635,"LRSE","tuba",5,1,10
12,369.994422711635,"MRSE","tuba",6,1,10
12,369.994422711635,"HRSE","tuba",3,1,10
12,369.994422711635,"congr.","tuba",6,1,10
12,466.163761518091,"LRSE","tuba",4,0,11
12,466.163761518091,"MRSE","tuba",4,0,11
12,466.163761518091,"HRSE","tuba",5,0,11
12,466.163761518091,"congr.","tuba",NA,0,11
12,587.329535834816,"LRSE","tuba",5,0,12
12,587.329535834816,"MRSE","tuba",6,0,12
12,587.329535834816,"HRSE","tuba",5,0,12
12,587.329535834816,"congr.","tuba",NA,0,12
12,739.98884542327,"LRSE","tuba",5,0,13
12,739.98884542327,"MRSE","tuba",6,0,13
12,739.98884542327,"HRSE","tuba",4,0,13
12,739.98884542327,"congr.","tuba",NA,0,13
12,932.327523036181,"LRSE","tuba",5,0,14
12,932.327523036181,"MRSE","tuba",5,0,14
12,932.327523036181,"HRSE","tuba",5,0,14
12,932.327523036181,"congr.","tuba",NA,0,14
12,1174.65907166963,"LRSE","tuba",5,0,15
12,1174.65907166963,"MRSE","tuba",6,0,15
12,1174.65907166963,"HRSE","tuba",5,0,15
12,1174.65907166963,"congr.","tuba",NA,0,15
12,1479.97769084654,"LRSE","tuba",5,0,16
12,1479.97769084654,"MRSE","tuba",5,0,16
12,1479.97769084654,"HRSE","tuba",5,0,16
12,1479.97769084654,"congr.","tuba",NA,0,16
12,1864.65504607236,"LRSE","tuba",4,0,17
12,1864.65504607236,"MRSE","tuba",5,0,17
12,1864.65504607236,"HRSE","tuba",4,0,17
12,1864.65504607236,"congr.","tuba",NA,0,17
12,2349.31814333926,"LRSE","tuba",2,0,18
12,2349.31814333926,"MRSE","tuba",1,0,18
12,2349.31814333926,"HRSE","tuba",1,0,18
12,2349.31814333926,"congr.","tuba",NA,0,18
12,2959.95538169308,"LRSE","tuba",1,0,19
12,2959.95538169308,"MRSE","tuba",1,0,19
12,2959.95538169308,"HRSE","tuba",1,0,19
12,2959.95538169308,"congr.","tuba",NA,0,19
13,46.2493028389544,"LRSE","tuba",4.75,1,1
13,46.2493028389544,"MRSE","tuba",2.25,1,1
13,46.2493028389544,"HRSE","tuba",2.25,1,1
13,46.2493028389544,"congr.","tuba",2.25,1,1
13,58.2704701897613,"LRSE","tuba",3.5,1,2
13,58.2704701897613,"MRSE","tuba",1,1,2
13,58.2704701897613,"HRSE","tuba",3.5,1,2
13,58.2704701897613,"congr.","tuba",2.25,1,2
13,73.416191979352,"LRSE","tuba",3.5,1,3
13,73.416191979352,"MRSE","tuba",3.5,1,3
13,73.416191979352,"HRSE","tuba",2.25,1,3
13,73.416191979352,"congr.","tuba",3.5,1,3
13,92.4986056779087,"LRSE","tuba",3.5,1,4
13,92.4986056779087,"MRSE","tuba",3.5,1,4
13,92.4986056779087,"HRSE","tuba",4.75,1,4
13,92.4986056779087,"congr.","tuba",3.5,1,4
13,116.540940379523,"LRSE","tuba",3.5,1,5
13,116.540940379523,"MRSE","tuba",3.5,1,5
13,116.540940379523,"HRSE","tuba",3.5,1,5
13,116.540940379523,"congr.","tuba",3.5,1,5
13,146.832383958704,"LRSE","tuba",3.5,1,6
13,146.832383958704,"MRSE","tuba",4.75,1,6
13,146.832383958704,"HRSE","tuba",4.75,1,6
13,146.832383958704,"congr.","tuba",4.75,1,6
13,184.997211355817,"LRSE","tuba",3.5,1,7
13,184.997211355817,"MRSE","tuba",4.75,1,7
13,184.997211355817,"HRSE","tuba",3.5,1,7
13,184.997211355817,"congr.","tuba",3.5,1,7
13,233.081880759045,"LRSE","tuba",4.75,1,8
13,233.081880759045,"MRSE","tuba",3.5,1,8
13,233.081880759045,"HRSE","tuba",4.75,1,8
13,233.081880759045,"congr.","tuba",3.5,1,8
13,293.664767917408,"LRSE","tuba",3.5,1,9
13,293.664767917408,"MRSE","tuba",3.5,1,9
13,293.664767917408,"HRSE","tuba",1,1,9
13,293.664767917408,"congr.","tuba",4.75,1,9
13,369.994422711635,"LRSE","tuba",1,1,10
13,369.994422711635,"MRSE","tuba",4.75,1,10
13,369.994422711635,"HRSE","tuba",4.75,1,10
13,369.994422711635,"congr.","tuba",2.25,1,10
13,466.163761518091,"LRSE","tuba",3.5,0,11
13,466.163761518091,"MRSE","tuba",4.75,0,11
13,466.163761518091,"HRSE","tuba",4.75,0,11
13,466.163761518091,"congr.","tuba",NA,0,11
13,587.329535834816,"LRSE","tuba",2.25,0,12
13,587.329535834816,"MRSE","tuba",3.5,0,12
13,587.329535834816,"HRSE","tuba",4.75,0,12
13,587.329535834816,"congr.","tuba",NA,0,12
13,739.98884542327,"LRSE","tuba",3.5,0,13
13,739.98884542327,"MRSE","tuba",4.75,0,13
13,739.98884542327,"HRSE","tuba",3.5,0,13
13,739.98884542327,"congr.","tuba",NA,0,13
13,932.327523036181,"LRSE","tuba",3.5,0,14
13,932.327523036181,"MRSE","tuba",3.5,0,14
13,932.327523036181,"HRSE","tuba",3.5,0,14
13,932.327523036181,"congr.","tuba",NA,0,14
13,1174.65907166963,"LRSE","tuba",2.25,0,15
13,1174.65907166963,"MRSE","tuba",2.25,0,15
13,1174.65907166963,"HRSE","tuba",3.5,0,15
13,1174.65907166963,"congr.","tuba",NA,0,15
13,1479.97769084654,"LRSE","tuba",2.25,0,16
13,1479.97769084654,"MRSE","tuba",2.25,0,16
13,1479.97769084654,"HRSE","tuba",2.25,0,16
13,1479.97769084654,"congr.","tuba",NA,0,16
13,1864.65504607236,"LRSE","tuba",3.5,0,17
13,1864.65504607236,"MRSE","tuba",1,0,17
13,1864.65504607236,"HRSE","tuba",2.25,0,17
13,1864.65504607236,"congr.","tuba",NA,0,17
13,2349.31814333926,"LRSE","tuba",1,0,18
13,2349.31814333926,"MRSE","tuba",2.25,0,18
13,2349.31814333926,"HRSE","tuba",1,0,18
13,2349.31814333926,"congr.","tuba",NA,0,18
13,2959.95538169308,"LRSE","tuba",1,0,19
13,2959.95538169308,"MRSE","tuba",1,0,19
13,2959.95538169308,"HRSE","tuba",1,0,19
13,2959.95538169308,"congr.","tuba",NA,0,19
14,46.2493028389544,"LRSE","tuba",2.25,1,1
14,46.2493028389544,"MRSE","tuba",4.75,1,1
14,46.2493028389544,"HRSE","tuba",3.5,1,1
14,46.2493028389544,"congr.","tuba",3.5,1,1
14,58.2704701897613,"LRSE","tuba",2.25,1,2
14,58.2704701897613,"MRSE","tuba",3.5,1,2
14,58.2704701897613,"HRSE","tuba",2.25,1,2
14,58.2704701897613,"congr.","tuba",2.25,1,2
14,73.416191979352,"LRSE","tuba",3.5,1,3
14,73.416191979352,"MRSE","tuba",2.25,1,3
14,73.416191979352,"HRSE","tuba",2.25,1,3
14,73.416191979352,"congr.","tuba",3.5,1,3
14,92.4986056779087,"LRSE","tuba",2.25,1,4
14,92.4986056779087,"MRSE","tuba",3.5,1,4
14,92.4986056779087,"HRSE","tuba",4.75,1,4
14,92.4986056779087,"congr.","tuba",3.5,1,4
14,116.540940379523,"LRSE","tuba",4.75,1,5
14,116.540940379523,"MRSE","tuba",3.5,1,5
14,116.540940379523,"HRSE","tuba",2.25,1,5
14,116.540940379523,"congr.","tuba",3.5,1,5
14,146.832383958704,"LRSE","tuba",2.25,1,6
14,146.832383958704,"MRSE","tuba",3.5,1,6
14,146.832383958704,"HRSE","tuba",4.75,1,6
14,146.832383958704,"congr.","tuba",3.5,1,6
14,184.997211355817,"LRSE","tuba",2.25,1,7
14,184.997211355817,"MRSE","tuba",3.5,1,7
14,184.997211355817,"HRSE","tuba",2.25,1,7
14,184.997211355817,"congr.","tuba",2.25,1,7
14,233.081880759045,"LRSE","tuba",4.75,1,8
14,233.081880759045,"MRSE","tuba",2.25,1,8
14,233.081880759045,"HRSE","tuba",2.25,1,8
14,233.081880759045,"congr.","tuba",2.25,1,8
14,293.664767917408,"LRSE","tuba",4.75,1,9
14,293.664767917408,"MRSE","tuba",1,1,9
14,293.664767917408,"HRSE","tuba",2.25,1,9
14,293.664767917408,"congr.","tuba",1,1,9
14,369.994422711635,"LRSE","tuba",4.75,1,10
14,369.994422711635,"MRSE","tuba",2.25,1,10
14,369.994422711635,"HRSE","tuba",4.75,1,10
14,369.994422711635,"congr.","tuba",4.75,1,10
14,466.163761518091,"LRSE","tuba",1,0,11
14,466.163761518091,"MRSE","tuba",3.5,0,11
14,466.163761518091,"HRSE","tuba",1,0,11
14,466.163761518091,"congr.","tuba",NA,0,11
14,587.329535834816,"LRSE","tuba",4.75,0,12
14,587.329535834816,"MRSE","tuba",2.25,0,12
14,587.329535834816,"HRSE","tuba",2.25,0,12
14,587.329535834816,"congr.","tuba",NA,0,12
14,739.98884542327,"LRSE","tuba",2.25,0,13
14,739.98884542327,"MRSE","tuba",1,0,13
14,739.98884542327,"HRSE","tuba",2.25,0,13
14,739.98884542327,"congr.","tuba",NA,0,13
14,932.327523036181,"LRSE","tuba",3.5,0,14
14,932.327523036181,"MRSE","tuba",2.25,0,14
14,932.327523036181,"HRSE","tuba",2.25,0,14
14,932.327523036181,"congr.","tuba",NA,0,14
14,1174.65907166963,"LRSE","tuba",2.25,0,15
14,1174.65907166963,"MRSE","tuba",2.25,0,15
14,1174.65907166963,"HRSE","tuba",2.25,0,15
14,1174.65907166963,"congr.","tuba",NA,0,15
14,1479.97769084654,"LRSE","tuba",1,0,16
14,1479.97769084654,"MRSE","tuba",2.25,0,16
14,1479.97769084654,"HRSE","tuba",1,0,16
14,1479.97769084654,"congr.","tuba",NA,0,16
14,1864.65504607236,"LRSE","tuba",1,0,17
14,1864.65504607236,"MRSE","tuba",2.25,0,17
14,1864.65504607236,"HRSE","tuba",1,0,17
14,1864.65504607236,"congr.","tuba",NA,0,17
14,2349.31814333926,"LRSE","tuba",1,0,18
14,2349.31814333926,"MRSE","tuba",1,0,18
14,2349.31814333926,"HRSE","tuba",1,0,18
14,2349.31814333926,"congr.","tuba",NA,0,18
14,2959.95538169308,"LRSE","tuba",1,0,19
14,2959.95538169308,"MRSE","tuba",1,0,19
14,2959.95538169308,"HRSE","tuba",1,0,19
14,2959.95538169308,"congr.","tuba",NA,0,19
15,46.2493028389544,"LRSE","tuba",4,1,1
15,46.2493028389544,"MRSE","tuba",4,1,1
15,46.2493028389544,"HRSE","tuba",3,1,1
15,46.2493028389544,"congr.","tuba",4,1,1
15,58.2704701897613,"LRSE","tuba",5,1,2
15,58.2704701897613,"MRSE","tuba",4,1,2
15,58.2704701897613,"HRSE","tuba",4,1,2
15,58.2704701897613,"congr.","tuba",4,1,2
15,73.416191979352,"LRSE","tuba",4,1,3
15,73.416191979352,"MRSE","tuba",5,1,3
15,73.416191979352,"HRSE","tuba",4,1,3
15,73.416191979352,"congr.","tuba",5,1,3
15,92.4986056779087,"LRSE","tuba",4,1,4
15,92.4986056779087,"MRSE","tuba",4,1,4
15,92.4986056779087,"HRSE","tuba",4,1,4
15,92.4986056779087,"congr.","tuba",3,1,4
15,116.540940379523,"LRSE","tuba",5,1,5
15,116.540940379523,"MRSE","tuba",4,1,5
15,116.540940379523,"HRSE","tuba",5,1,5
15,116.540940379523,"congr.","tuba",4,1,5
15,146.832383958704,"LRSE","tuba",4,1,6
15,146.832383958704,"MRSE","tuba",5,1,6
15,146.832383958704,"HRSE","tuba",5,1,6
15,146.832383958704,"congr.","tuba",4,1,6
15,184.997211355817,"LRSE","tuba",3,1,7
15,184.997211355817,"MRSE","tuba",5,1,7
15,184.997211355817,"HRSE","tuba",4,1,7
15,184.997211355817,"congr.","tuba",4,1,7
15,233.081880759045,"LRSE","tuba",5,1,8
15,233.081880759045,"MRSE","tuba",5,1,8
15,233.081880759045,"HRSE","tuba",4,1,8
15,233.081880759045,"congr.","tuba",5,1,8
15,293.664767917408,"LRSE","tuba",5,1,9
15,293.664767917408,"MRSE","tuba",4,1,9
15,293.664767917408,"HRSE","tuba",5,1,9
15,293.664767917408,"congr.","tuba",4,1,9
15,369.994422711635,"LRSE","tuba",6,1,10
15,369.994422711635,"MRSE","tuba",4,1,10
15,369.994422711635,"HRSE","tuba",5,1,10
15,369.994422711635,"congr.","tuba",5,1,10
15,466.163761518091,"LRSE","tuba",4,0,11
15,466.163761518091,"MRSE","tuba",4,0,11
15,466.163761518091,"HRSE","tuba",5,0,11
15,466.163761518091,"congr.","tuba",NA,0,11
15,587.329535834816,"LRSE","tuba",3,0,12
15,587.329535834816,"MRSE","tuba",4,0,12
15,587.329535834816,"HRSE","tuba",4,0,12
15,587.329535834816,"congr.","tuba",NA,0,12
15,739.98884542327,"LRSE","tuba",4,0,13
15,739.98884542327,"MRSE","tuba",3,0,13
15,739.98884542327,"HRSE","tuba",3,0,13
15,739.98884542327,"congr.","tuba",NA,0,13
15,932.327523036181,"LRSE","tuba",3,0,14
15,932.327523036181,"MRSE","tuba",2,0,14
15,932.327523036181,"HRSE","tuba",2,0,14
15,932.327523036181,"congr.","tuba",NA,0,14
15,1174.65907166963,"LRSE","tuba",3,0,15
15,1174.65907166963,"MRSE","tuba",3,0,15
15,1174.65907166963,"HRSE","tuba",3,0,15
15,1174.65907166963,"congr.","tuba",NA,0,15
15,1479.97769084654,"LRSE","tuba",2,0,16
15,1479.97769084654,"MRSE","tuba",3,0,16
15,1479.97769084654,"HRSE","tuba",3,0,16
15,1479.97769084654,"congr.","tuba",NA,0,16
15,1864.65504607236,"LRSE","tuba",2,0,17
15,1864.65504607236,"MRSE","tuba",2,0,17
15,1864.65504607236,"HRSE","tuba",1,0,17
15,1864.65504607236,"congr.","tuba",NA,0,17
15,2349.31814333926,"LRSE","tuba",3,0,18
15,2349.31814333926,"MRSE","tuba",1,0,18
15,2349.31814333926,"HRSE","tuba",1,0,18
15,2349.31814333926,"congr.","tuba",NA,0,18
15,2959.95538169308,"LRSE","tuba",1,0,19
15,2959.95538169308,"MRSE","tuba",1,0,19
15,2959.95538169308,"HRSE","tuba",1,0,19
15,2959.95538169308,"congr.","tuba",NA,0,19
16,46.2493028389544,"LRSE","tuba",6,1,1
16,46.2493028389544,"MRSE","tuba",5,1,1
16,46.2493028389544,"HRSE","tuba",5,1,1
16,46.2493028389544,"congr.","tuba",5,1,1
16,58.2704701897613,"LRSE","tuba",5,1,2
16,58.2704701897613,"MRSE","tuba",6,1,2
16,58.2704701897613,"HRSE","tuba",5,1,2
16,58.2704701897613,"congr.","tuba",5,1,2
16,73.416191979352,"LRSE","tuba",6,1,3
16,73.416191979352,"MRSE","tuba",2,1,3
16,73.416191979352,"HRSE","tuba",5,1,3
16,73.416191979352,"congr.","tuba",5,1,3
16,92.4986056779087,"LRSE","tuba",6,1,4
16,92.4986056779087,"MRSE","tuba",5,1,4
16,92.4986056779087,"HRSE","tuba",5,1,4
16,92.4986056779087,"congr.","tuba",6,1,4
16,116.540940379523,"LRSE","tuba",5,1,5
16,116.540940379523,"MRSE","tuba",5,1,5
16,116.540940379523,"HRSE","tuba",5,1,5
16,116.540940379523,"congr.","tuba",6,1,5
16,146.832383958704,"LRSE","tuba",6,1,6
16,146.832383958704,"MRSE","tuba",6,1,6
